Epoch 180/500 | latent_loss=0.001242 | mask_loss=0.000531 | total_loss=0.001772 | epoch_time=8.5s | eta=45.4m (finishes ~ 03:24:02)
Epoch 181/500 | latent_loss=0.001241 | mask_loss=0.000529 | total_loss=0.001770 | epoch_time=8.4s | eta=45.2m (finishes ~ 03:24:02)
Epoch 182/500 | latent_loss=0.001241 | mask_loss=0.000528 | total_loss=0.001769 | epoch_time=8.3s | eta=45.1m (finishes ~ 03:24:01)
Epoch 183/500 | latent_loss=0.001241 | mask_loss=0.000526 | total_loss=0.001767 | epoch_time=8.3s | eta=44.9m (finishes ~ 03:24:01)
Epoch 184/500 | latent_loss=0.001240 | mask_loss=0.000525 | total_loss=0.001765 | epoch_time=8.3s | eta=44.8m (finishes ~ 03:24:00)
Epoch 185/500 | latent_loss=0.001240 | mask_loss=0.000523 | total_loss=0.001763 | epoch_time=8.2s | eta=44.6m (finishes ~ 03:23:59)
Epoch 186/500 | latent_loss=0.001239 | mask_loss=0.000522 | total_loss=0.001761 | epoch_time=8.3s | eta=44.5m (finishes ~ 03:23:59)
Epoch 187/500 | latent_loss=0.001239 | mask_loss=0.000520 | total_loss=0.001759 | epoch_time=8.6s | eta=44.3m (finishes ~ 03:23:59)
Epoch 188/500 | latent_loss=0.001239 | mask_loss=0.000519 | total_loss=0.001758 | epoch_time=8.3s | eta=44.2m (finishes ~ 03:23:58)
Epoch 189/500 | latent_loss=0.001238 | mask_loss=0.000518 | total_loss=0.001756 | epoch_time=8.9s | eta=44.1m (finishes ~ 03:23:59)
Epoch 190/500 | latent_loss=0.001238 | mask_loss=0.000516 | total_loss=0.001754 | epoch_time=8.3s | eta=43.9m (finishes ~ 03:23:59)
Epoch 191/500 | latent_loss=0.001237 | mask_loss=0.000515 | total_loss=0.001752 | epoch_time=8.7s | eta=43.8m (finishes ~ 03:23:59)
Epoch 192/500 | latent_loss=0.001237 | mask_loss=0.000514 | total_loss=0.001751 | epoch_time=8.6s | eta=43.6m (finishes ~ 03:24:00)
